review,label
"Incómodo, demasiado duro, no lo volvería a comprar",0
"As many other people state here, once motion is detected it takes forever for it to start recording video. I had a mailman come, rattle around in my mailbox for a good minute, then walk away. The arlo only recorded the back of his head as he moved away. Definitely regret purchasing this.",0
"I received the product on time but it was a reconditioned one. I ordered a new one. The cord was just wrapped around the unit, it was missing the back to the remote and the corner was chipped.",0
They are there for emergency. I test weekly and all is well,1
"Those are at least 30% smaller than standard ear backs of the same type. I suspect, too small for an average person to be able to hold them between your fingers comfortably.",0
"Dude this is a really good flag and it's hanging on my wall, this is totally 5 stars, the only minor thing is instead of the seam on the black being a black seam it was yellow but other than that yee yee",1
The package only had 1 rectangular pan and 1 cupcake pan. Missing 2 rectangular pans.,0
Works great and very easy to install.,1
"Tras varias aspiradoras escoba de marca que acaban durando lo justo me decidí por esta para probar y de momento contento. La uso a diario porque tengo perro que suelta mucho pelo y va bien. No tiene mucha potencia pero es suficiente. La batería dura bastante y es muy silenciosa y ligera. Edito: en apenas 2 meses el rodillo del cepillo no gira, por lo que no aspira nada bien, y una pieza de plástico que lleva un muelle se ha partido sin más (es más fuerte el muelle que el plástico).",0
Goes with many things. Good quality - I love it,1
"Ayer coloque la bateria en mi Compex despues de cargarlo 10h. Hasta ahi sin problemas. Pero me quedó encendido con un error, por el que no se me apaga el aparato, con lo que para que funcione tengo que andar sacando y metiendo la bateria. Me da miedo que se me estropee el aparato ya que en una tienda donde venden las baterias originales me han advertido de que eso puede pasar. Entiendo que me ha salido caro lo barato ya que he perdido el dinero de la bateria, porque que me da miedo usarla y dejarla encendida con el error de aviso al servicio tecnico.",0
"the pour is pretty small, and the bag wiggles some but was super helpful for our camping trip.",1
Love it Changed my mind... now I have two broken bracelets . Waiting for someone to contact me... please!!!,0
"The item is nice, did the work, fits nice and looks nice. Good price.",1
"I was very excited and optimistic about this product! When first trying it, it was very comfortable but I wished it could be a little taller. I used it for a couple months at work and the seat started the slowly lower while sitting. I contacted the manufacturer directly and the customer was great. They sent me a replacement part and I was satisfied. Until about 2 months later and it is having the same problem. Contacted them again, they sent another replacement part but this one for some reason or another won’t raise as high as the others had. When contacted again, the customer service rep let me know that it could take a month to get a new part shipped from overseas. I like this product but am disappointed with the quality.",0
I purchased these coffee mugs because of the Swell reputation. The length of time that it keeps a product cold or hot is spot on from the advertisement. The one thing I do not like about either of these coffee travelers that I purchased is the drink spout. You flip it up to drink out of it but the part that you flip up is moist from either cold or hot drink whatever is in it. That part is in the way of your drinking and usually will get your face nose or whatever is near it wet. I have to constantly dry that flip part off before I drink my beverage. That’s why I gave it four stars.,1
"I wanted to love this suit!! The pattern is adorable! I ordered an XL (I’m usually a 10-12, between medium and large in pants and tops) so I thought it would be plenty big enough. It barely covered my behind and left me with lots of side boob. After 2 pregnancies my boobs are not what they used to be, but based on where these cups fall you would think they were sagging to my belly button!! The straps in the back cut into me and made it hurt to wear, and if I were to cut them to make it a halter my boobs would be out and about. It just fell so awkwardly on me! The suit I got was the same as the first picture in description. Cute print and nice fabric, but def not for me",0
"Perfecta en todas sus funciones. Calidad y velocidad. Posibilidad de scaneo automático a doble cara y copiado a doble cara en varias orientaciones diferentes. Si que es cierto que para alguna de las funciones es necesario tener conocimientos informáticos y de redes pero no es para nada necesario en las funciones habituales como, scanear/copiar o impresión y scanear desde ordenador o USB. Configurar tu correo para poder enviar documentos directamente desde el scaner a una cuenta de correo tiene algo más de dificultad que la configuración en un móvil pero prácticamente si ves como se ha configurado en tu móvil podrás hacerlo en la impresora aunque dependiendo de que cuenta sea no he sido capaz ( Outlook). Con cuentas de gmail es posible sin problemas. Como consejo no configures con la misma cuenta a la que quieres enviarte los documentos es posible que no funcione.",1
"Cheap, you get what you pay for, but fun for play",1
This is my Monkees in its entirety. Every album. All the joy in one boxed set.,1
Update to my previous post. The left one stopped working a few days ago and today the right one no longer pairs to any of my devices either. Unfortunately my return window closed Feb 2nd. Very disappointed because be for them failing I really liked them.,0
Las anteriores me duran un año a ver si estás me duele un poquito más,0
Genial super facil de quitar el de serie y poner este y alumbra que da gusto le da un toque mas moderno al coche ... creo que toso el mundo deberia de ponerse estos leds y dejarse de bombillas leds que solo hacen que fundirse,1
"I thought this was just a Holy Grail mug, when it's actually a bunch of different quotes. Still a fun mug.",1
These puffs come in their own little container making it easy to store. I use it to apply cc cream and it does a good job. It takes a bit to clean them and I find I need to use some rubbing alcohol to get it real clean.,1
I can use my phone in bed while charging it!! The original Apple cable wasn't long enough so I had to lean over to the night stand to use my phone. This cable is PERFECT!! Long enough to use it anywhere is bed. I love it!!,1
"I like the product, the only thing was that our things didn’t fit on it.",0
"Lo he devuelto ,demasiado flojo...",0
hecho de menos algunas hojas más,1
"Installed ok, and everything opened as should have, but was not able to use as Windows tried to tag it as official Office, and therefore couldnt open to use it. Might have just been an issue on my end, But didnt work.",0
Great stuff works well.,1
Ordered in black and very disappointed to open it and it was red,0
Hace poco mas de un mes que los tengo y al principio todi perfecto pero de repente el auricular izquierdo se escucha súper flojo y se desconecta cada dos por tres...,0
Base got way too hot. Worried about a fire hazard. My daughter really wanted a lava lamp but I didn’t think it was safe enough to have something that got so hot in her room.,0
Bonita pero pequeña. Cosa es de viaje,1
"There is no adjustment on the belt loop connection and it hangs way too low on the thigh. When you've used others that are comfortable to run around with, this just feels cheap and poorly made. The plastic will probably not last with much use either. The material and velcro were robust, but the quick release velcro was not intuitive to setup. I returned this.",0
"Wasn’t what I needed , quality poor",0
Ordered 5 or 6 weeks ago. Never received.,0
"Favorite calendar that goes in my garage by my Triumph Street Twin. Pictures are gorgeous and love the info about bikes from years ago. If you like Triumph or old looking classic bikes, get this one",1
Ya no funciona y lo tengo des-de hace 5 meses,0
I was expecting the chain to be a little thicker.,0
"Una calidad excelente, pensaba que el teclado iba a ser más malo en calidad pero nada, todo perfecto. El iPad entra Justo, para no tener olgura. Cierra perfectamente con el teclado dentro.",1
Según especificaciones del vendedor la luz que emite es blanca brillante. Es todo lo contrario es amarillenta y con poca intensidad.,0
"My first grow with this light included in the tent. seems to be all good so far , no issues at all. Will know further when this grow finishes up. previously used two 600 watt LED's. I'll see the differences soon.",1
"I get in multiple fights at work and definitely needed this, mic will stay right after secure.",1
"no aguanta la presión, la devolví y me enviaron otra que tuve que devolver de nuevo porque se rompe sin más",0
"Nice suit, except that the bra pads fold up every time you wash the suit. Otherwise, would have gotten five stars.",1
This dress is very comfortable. I would recommend wearing a slip under it as it is very thin. I’m going to have to hem the bottom because it’s long. I’m 5’5” and even in wedges it hits the floor. But it’s great for the price!,1
"Lo tengo dos semanas y por el momento me esta dando muy buen resultado se ha adaptado bien al robot y funciona perfectamente, algunos problemillas con el envío pero todo solucionado satisfactoriamente",1
Does not track blood pressure,1
"Es cojonudo. Cubre todas mis expectativas al respecto. Corta bien el fruto, si está maduro. Quita el hueso perfectamente y hace tiras perfectas del fruto. En resumen un artilugio cojonudo.",1
No pude utilizarla porque llego dañada,0
"Liars. This does not work with any other smart devices without their respective hubs. I had to buy the Hue Hub in order to get the Harmony hub to work with my Hue lights. Works acceptably as a remote. Does do its prime function of setting the 7 devices I have in my entertainment system for each type of media. It does set the TV sleep timer though when viewing via Apple TV so I have to turn the TV back on an hour into streaming. Stilling working on trying to find the software setting to fix this. I use my iPhone as the remote for the Harmony so I have to look at the display in order to get the correct “button” so I have gone back to using the cable remote to control the cable as I can do so by feel instead of by sight. Occasionally, the app loses volume control via the iPhone physical volume controls, but leaving and returning to the app corrects the issue.",0
"Very good spatula, it gets the job done. There is/was a slight wobble in handle, so the tolerance in the connection of the wooden handle to the metal body could stand to be tightened. Other than that, fantastic spatula.",1
Would Not Use any other Cologne,1
"My son needed a ukulele for music class, this ukulele is more of a play toy. The strings are plastic and one string immediately broke after opening it. We returned this and had to buy the more expensive one..",0
"La verdad, que bastante mejor de lo que esperaba, ya que los compre en una tienda y apenas sonaban, y estos hacen el ruido como antaño.",1
"The proportions of the pants did not fit my body. The pants were snug in the legs (as desired), but it was way too big in the waist. I am 5'3, 120 lbs and I ordered an xs. I fear the xxs would be too tight in the legs. I am returning this item.",0
"Puede que no sea un equipo de música maravilloso, pero cumple las expectativas por las cuales lo compré. Nada que objetar",1
"I ordered pink locks, got purple!",0
great to neat'n up computer Desk.,1
"Decent, but it does have a cheap feel to it. You can tell the plastic is really thin and the power/charging light shines through the case a little.",1
"These may be dishwasher safe, but I don't recommend putting them in there: They rust. Also, they are the least user-friendly scissors I've ever owned. Operating them, even when cutting something as easy as wrapping paper, is a hand workout in itself. Just say ""no"" to these.",0
Just went to put on another one....bubbles everywhere and won’t come out. I’d continue shopping around before purchasing here,0
"Case is nice, it's more hard case than that rubbery feel some cases have and I like that. Only downside is the brand name on the case, I got a clear case to show the phone. I'd prefer it not to be there but it's not a huge deal.",1
Too bad you can’t give them zero stars. All of them don’t work anymore and I have only used each one about 4 times. They are horrible and break fast. Do not buy.,0
"In theory these should work well, however, I could not get these to stay in place once they’ve been used a couple of times. Once they start falling off, they are useless and makes breastfeeding frustrating.",0
"Package came crushed, box was torn in the bag.",0
Well made item. Great results.,1
Nice toys but some are low in quality . The surface was rough,1
"....because I wish I had. Ordered it having seen all the reviews and this was a newer firmware, so figured surely they'd eliminated the issue of the external essentials hard drive wiping all of the data you'd store there. NOPE! Last Western Digital purchase ever, and I've been an otherwise happy customer for over 20 years.",0
"Crap, I'd like money back. Lousy story line, if thats what its called, lots of shooting but very few scenes of aliens.",0
"I wanted something simple for my home office. This has adjustable light settings via touch, and a USB port to conveniently charge phones, etc. It doesn't take up much space on a desk and looks great.",1
"Ordered it the first time and it arrived with a broken leg. The customer service on the return was very well done as usual. However, the reordered one arrived with a different leg broken and we returned it. Poor packing? Hope others have better luck, it is a lovely piece if intact.",0
Don't waste your money. To much incorrect information. This should be pulled from circulation all together.,0
It's only been a few weeks and it looks moldy & horrible. I bought from the manufacturer last year and had no problems.,0
"El tejido parece bueno y es muy cómodo. La marca está bordada, tiene un cordón para la cintura y elásticos en los tobillos. Creo que la relación calidad-precio es excelente.",1
Closure doesnt always work,1
"Se oían muchas interferencias, y no sé entendía el sonido que amplificaba.",0
"Purchased June 2018 and snapped while I was using it 15 months later. This is not something I use extremely frequently, so the cause was not overuse. I guess I got me $7 worth, but it’s not very fun having a resistance band snap when you’re using it...",0
"Read full description. Noises were ""scary""and terrified both our kids.",0
"I did not like this. First mistake was not really reading the details or description. Second mistake was purchasing it. The brush is way too small, even for me being a beginner.",0
They were exactly what I was looking for.,1
"I bought Pink Green and Grey Duct Tape as labels for Moving Boxes. The Grey is just like my regular Duct Tape. If you are going for it because of color, then this isnt it. But the other colors are great!",0
Nice inexpensive headphones that are fairly comfortable and the volume can be adjusted on the wire. Easy to plug in to computer and play. Quick delivery!,1
This may not be a reflection of the actual product but these owls definitely didn't stop other birds or critters from nibbling at my plants :(,0
I used this to color a flame for my chemistry class. It worked fine and was delivered as expected.,1
"La persona que te escucha cuando hablas a través del auricular no te escucha bien, por lo menos es mi experiencia",0
Did not work on 2005 F-150 like description claims,0
Glad they had a little bit of a flicker.,1
"Una vez utilizada la funda me declino por la calidad de sus acabados y detalles, y alta protección contra impactos y golpes, y por su pantalla anti-arañazos. Además, alta protección contra el polvo.",1
"Hasta ahora va muy bien, espero que siga asi",1
Broken when I opened the box. Very disappointed.,0
"They look cool I guess, but they don't fit in earlobes properly. They stick out really far and look stupid. .",0
I think it work good. I could tell the difference before and after application.,1
very small and uncomfortable,0
"I have recently started using my jojoba oil, I have used it as a facial oil in my nighttime routine and I love love love it!! A couple drops max goes a LONG way! I love how it rubs in very nicely and does not leave you oily at all. I am very impressed and will be looking at purchasing the rest of their products to try out as I also love the body butter!!! I know I have said love alot but I do also love the details in the packaging, everything you need to know is on every side of the box and bottle as well and you can use this oil very many more options then just your face such as, whole body, face, in your hair ect look it up, the options are endless!!",1
Read closely....it's an expansion set...not the game,0
Surprisingly ineffective product in very nice packaging. The reagents aren't anywhere near enough for 40 tests. The plunger for filtering simply doesn't work as described. I actually have a background in laboratory techniques so I was taken aback. I had run my samples through a mesh break them down too. Oh well.,0
"It took two months for the package to arrive, when I finally got it the succulent was almost completely dead. Hopefully I can get it to survive once I plant it.",0
All three quit working less than a week of having. I didn’t bother returning...just tossed,0
was little tough getting some screws tight and the leg rest needs to be a bit stronger .Would buy again as it is pretty comfortable,1
"Película infumable, pero el 3d y las escenas de acción son increíbles",0
Stacey is a vocal wonder. Live recording is okay.,1
The toys were obviously cheaply made. The fidget cube barely works. Very small stress balls. The pea broke.,0
The small wrench was worthless. Ended up having to buy a new blender.,0
"era lo que necesitaba, lo he usado para ampliar la luminosidad en una habitacion .",1
"After a third request to write a review of your product, I give up! So here goes, it's paper and you put it into the printer and it prints. I don't know what more I can say.",1
Está muy bien todavía no la he usado pero se ve todo correcto,1
this is well made except that ours came like it was used. I don’t if it’s paint or what but it was all over the set for the hand. see photos. it is still well made and i’m probably just going to ask the seller to replace the ones that has paint on it cz my son absolutely loves it and doesn’t want me to send back. it functions as it should but it just looks used to me. can’t imagine how paint would end up on the items except with use.,1
No me ha llegado el pedido todavia a pesar de que tenía que llegar el día 12 y estamos a día 30,0
I tried everything to get my dogs to use this. Never happened. I would like to return it.,0
First of all it took forever to get going. The thriller part doesn't even begin until halfway through the book. It gets interesting for awhile and then boom...it just over. Really unsatisfying ending. If this was a movie I'd say wait until it shows up on cable. I gave it two stars because it had potential otherwise I would have given one star.,0
I really wanted to love this carrier.... I do love all the pockets and it is very soft. I didn’t like that the front waist band would fold while wearing it. I didn’t like that the belt would get all twisted up every time I went to put the carrier on. Also the waist would also become looser and I felt I had to keep adjusting. Also we have only used this carrier a handful of time and there is already stitching that as come undone in 2 places... We love our Lillebaby luxe. Unfortunately I think I’ll be trying to return this carrier.,0
"Used this on a sleeper couch with the couch mattress under the blow up mattress and it leaked the second night I used it, wasted my money",0
Las barillas que sujetan las piedras son muy fragiles y se rompen facilmente. En mi caso tras un solo uno.,0
"Super cute boots! Love them, great quality!",1
I thought it would be bigger. It was teeny tiny. Maybe a better description - like the size in inches.,0
it's been only one day and already my dog has destroyed two of the toys . My dog only weighs 30 lbs and is of medium build. Rope toys are completely useless against a dog's teeth therefore I will not be ordering anymore bark boxes,0
My fault for not doing better research. They were more like short shorts than what I was expecting. I'm too old to flash that much flesh.,0
It’s an OK case the case scratch really easy but did save my phone when I dropped it on my motorcycle in the street,0
"The LED ring works, but the remainder of the sign is too dark.",0
I am very happy with the purchase. I was able to sync in seconds. It also has a cover over the buttons to keep you from accidentally opening/closing the garage. Perfect for my motorcycle,1
Some of the lids were bent and the glass had air bubbles in places. I needed them and had to keep but the quality could have been better,0
"Es un expositor muy bonito. Tal y como se ve. La única pega que le pongo es que tengo piezas que, por sólo medio centímetro, no me caben de fondo...una pena! Si tuviera un poquito más de fondo sería perfecta.",1
"Muy bonito, pero ha durado un mes. Se ha roto la tela de un lado.",0
"Considering the reviews, one would think that this is a good quality pop filter. Don't get me wrong, the pop filter does its job, but the quality is very cheap. The thing will spin and dangle.",0
First time using this for a keto tortilla and really don't like the taste and texture. Also the dough turns purple (I read with some brands that happens) Will continue to try it in others receipts to see if I get used to it,0
"These are not the official Sonicare replacement brushes, but they fit great on my toothbrush. They are not very different than the original, besides having slightly rougher bristles. This is a great value product.",1
"Me llegaron enseguida. Son muy cómodos de llevar y aunque me agache para atarme los zapatos o por cualquier razón, no se me caen debido a la goma que tiene en la parte superior. También se oyen estupendamente y no he tenido problemas con ellos de ningún tipo. ¡Una buena compra!",1
Why are you still selling an out of date version of the book. To a Ham newbie like myself it is not the easiest to figure out that this was not the current version for testing,0
Broke within a couple months,0
"Viene un pack bastante completo. se pueden hacer pulseras, flores, gafas, cinturones y todo lo que te alcance la imaginación. Duracion de la luz de 6-8 horas. Muy recomendable.",1
"This pencil worked great for about 2 weeks then it went into a slow incline of the work once in a while mode. Now, it's hit and miss if it works. Very disappointed but then again, that's what happens when you try to save money and not get the real deal.",0
We opened it played with it and it turned wet and melted in your hand and left blue color all over!!!! It was horrible threw it right away!!! Do not buy this,0
necesitaríamos las instrucciones en español ya que no sabemos muy bien el contenido y para que se puedes utilizar cada elemento.- gracias,1
"Llegada en tiempo, conforme a lo solicitado y esperado. Como importante pega que el saco plástico lo han introducido en una caja de cartón que, debido al peso, al cogerla el repartidor se ha roto.",0
De momento cumple las espectativas. Lo he probado varias veces y sigue haciendo su trabajo. Muy contento por el momento y bastante útil,1
"The picture quality is not too bad, though it's not that great. The sound sucks bad. Like unless you put your mouth on the camera and scream it's not gonna hear it. Battery is not too bad for this type of item. I think I just don't understand how picture quality is rated for a camcorder, it is consistently ok so it is probably the way it was designed to be, my major gripe is the sound which is non existent. I will try a major brand next because this did not do the job. Who wants silent videos.",0
"The lid has broken after having it for exactly two weeks. Water leaks everywhere now. They do not offer a replacement lid, only full refunds after all bottles are returned ( I’d have to pay for all the packaging supplies so the glass doesn’t break) not worth the hassle or cost. I was pleased until this happened.",0
"This item is a waste of money, it suppose to charge your phone fast but it literally take 25 min for it o go up 1%. I’ve tested it and was wanting to make a video to send to seller. Don’t get this, invest in a better charger.",0
Perfect for those occasions you don't need a super long cord! Highly recommend.,1
Helps take pictures without touching your camera and causing vibrations. Very useful!,1
It does nothing except make my lips tingle and shiny. my lips never plumped even a little bit. It's like lip gloss with mentholated cream.,0
"Nothing to say here, they're metal plates with adhesive on the back.",1
"I was hesitant to buy these since the ratio of the number of brushes to the price seemed too good to be true. I've only used E.L.F makeup brushes in the past but some of the brushes in this set here actually surpassed the quality of E.L.F's (at least for me). These are pretty decent brushes, especially for beginners or for people on a budget. The only brush out of the set I did not really like was the fan brush, but that was not a deal-breaker for me. They are very soft and did not shed like cheaper brushes tend to. I highly recommend these for anyone wanting to start messing around with makeup and eyeshadows or people who do not want to spend a crazy amount of money for makeup brushes.",1
"The customer services is great and very helpful. The battery on the other hand is garbage, the pins get pushed into the battery whenever it gets inserted into the psp which then causes it to not work or charge them. Had this issue with the first one and they immediately sent a replacement and same issue happened with the second.",0
Chair was shipped damaged. Shipping box was fine. Will be returning and not ordering again from this seller.,0
past is not enough strong,0
"I am very pleased with every aspect of this camera. It's a little more expensive than some other, but for the quality and reliability you get, I'd say it was well worth it.",1
"On the S8, the side edges of the case don't completely cover the raised/curved glass of the phone, but other than that, nice looking / great texture.",1
Comfortable panties! Fiance loves them on me! Great buy! Thank you!,1
"I put this on my nose as directed twice a day rubbing it in for 2 minutes. The skin on my nose reddened and went completely raw. I was pretty taken aback. I had a well healed scar from falling into barb wire from years ago. Not only did this product not work but I almost ended up at the dermatologist's office, however, putting aqua-for and a bandaid over the area finally calmed it down after about a week. My nose is still reddened however but hoping this goes away soon.",0
I really like the way the case works as a stand and that you can stand the ipad at different angles.,1
"These mats are functional, but they are NOT the same color as seen in the pics. Not even close. The mats I received were a very light grey, and not the dark grey depicted on this page. I sent them back. .",0
"I ordered this product for a gift, I ordered it on May 16th my mom finally got the product today may 28th and the condition of the products was horrible . The box was not sealed and it was wrapped with lots of plastic. And the pillows were all flat and deflated. I’m very disappointed. It seemed like the product was to big for the box and it was forced inside of it .",0
It’s a nice product to keep around the house when you want a quick and easy snack. I enjoyed this very much and it is the right size bag and stays good windshield for a couple days. Would re-by in a second.,1
"Pros: Good size, almost covers the top of our queen mattress Cons: Not as soft as it looks. Very heavy, but not because the pile of the fur is so lush, but because it's 2 pieces of fabric sewn together, and the backing is heavy, like faux leather. The fur is short, and has a rubber feel to it. My 12 year old daughter said it made her skin feel itchy.",0
Super chulos. Van separados con lo que los puedes poner individualmente o en conjunto. Son de buena calidad. A mi hijo le han encantado.,1
The leg part comes off too quickly,1
They are very pretty but they are not scented and are not soap. When wet they turn into a slimy glop. Not at all happy. I should've read the reviews better before purchasing.,0
"I liked the historical background coupled with relevant action. Certainly, one gets a feel for the trials and tribulations of being a mountain man.",1
"Se va desarmando poco a poco, tiene poco uso y , aún así, cada dos por tres pierde un tornillo, espero no terminar en el suelo un día de estos. Definitivamente no la recomiendo",0
"El olor me encanta, pero se gasta super rápido.",0
"I have a bunch of these and they're all really great. I would give them all 5 stars in terms of quality - comfort and look. However, the orange/grey has given me a rash on my wrist because instead of a smooth metal surface like all the others the reverse side of the little nub which is this round disc is made of cheap plastic that has given me a red sore spot on my inside wrist. so get the other colours but pass the orange/grey.",0
Delicious. Very easy to digest. Consistency a little bit different from regular rice but once we adjusted to that this quickly become one of our favorites. Delighted to have found this quality non-GMO product.,1
"I wish they cost less than they do (and my switch to Square as POS has resulted in the printing of MUCH more paper!!), but these guys provide the best price going for this size paper. Always arrives on time and it's what we need.",1
"Last week, I bought a Facial Brush on Amazon.com. I started using it after receiving the product. When I wash my face with Facial Brush, I feel very comfortable. After washing my face, I feel my face is white.",1
My dell wouldn't recognize the cable on my new laptop. Cable is made well though and will likely work if not using it for charging.,0
Good flavor and no added sugar.,1
Quick game. Do not like that I need coins to play.,1
"This Bluetooth was useless. I could not hear the person on the other line, there was always background noise & the person I talked to always had to ask me to repeat what I said. The ear piece was uncomfortable & kept falling out of my ear. Not a good product at all.",0
Don't waste your money unless you have cheap headphones to begin with.,0
I like the scent. It's very pleasant scent.,1
It seems to run small yet the arms run so long you have to fold the sleeves if you want to wear it. It doesn’t look good that way. I also had a hard time deciphering the front from the back because neither way for right. I’ll never wear this. I have it two stars versus one because the look of it is exactly what I was hoping for.,0
"I bought this to help with the glide of my gaming mice. The tape is good for a few days but then begins to peel and causes friction between the mouse and mouse pad, causing me to then remove the tape and reapply. Would not recommend.",0
hola despues de haber hecho varios ciclos de carga como se recomienda dura igual que la vieja o menos no es original no la recomiendo,0
The product received does not spray and there is no option to notify seller or return. Says sale is final...guess so when you are selling something that is broken!!!!!,0
The bracket that links the tub with the frame was badly designed and poorly manufactured. I tried to get a replacement bracket from the seller but they said no replacement parts were available. They offered a return label or a rebate. I chose the rebate since I had thrown away the shipping box and I thought I could get the bracket fixed. The bracket was made from weak metal so repairing it is not possible. Hopefully I can find a machinist to make me one.,0
Did not fit my watch.,0
This worked fine for 10 months and then wouldn't unlock with the proper code. The actual cable is very thin so it didn't take any time at all to use a hacksaw to cut it in half. Maybe that's why it's inexpensive?,0
Great fun and entertaining games for this most special occasion.,1
Kept water with no ice cold for 12 hours,1
takes some getting used to.,1
My son loves it! It works great and looks awesome!,1
"It's what I expected, lots of practice drills. For a beginner, some of the drills are more than I can handle now but it helps me to have a more focused practice session.",1
El producto es correcto en todas sus caracteristicas,1
Paint was coming off on drivers side bottom of the car but other than that it was great!,0
"I have searched for years for the best styling product for my curls. This is it. No frizz, great hold!",1
I love Earl Grey tea and this one does not disappoint. It's a nice big tin; great value. I highly recommend.,1
never received my order,0
Good product. Screen protector hard as glass to scratch,1
"Dog enjoys these, gave value three stars only because I think they’re a little bit pricey for each one. Otherwise they’re good for mild to moderate chewers and they still get a treat at the same time.",1
"The story was all over the place. I felt no connection to Evelyn/Eva/Evie, and the ending was anticlimactic. Thank goodness it was a free book.",0
it is original product,1
Mi niño de 5 años está encantado. Con respuestas y dibujos,1
I only got one pillow on the order even tho you pay for two. Also it is way darker than the picture shows. Not real happy about this order. I can’t seem to get ahold of anyone to get my other pillow.,0
choose for easy to locate color,1
"Es estupendo para principiantes como yo. Muchos colores, fácil de trabajar, me encanta.",1
I like the compartments in the bag but I was really really disappointed that the zipper broke on the first day. I am able to fit all the things I need for both my 2 year old and 6 month old in the bag still debating on going through the trouble and returning it.,0
Pockets and strap too tight. Difficult to get things in and out of while wearing.,0
"worked good out of box and quit working in three months, around 10000 miles, said year warranty and never did get new one",0
"El tamaño es ideal pero al poco de estar colgada se desprendio la pizarra de la puerta, hemos tenido que pegarla y encima se esta oxidando rapidamente por los bordes. Esteticamente es bonita, sencilla y elegante, pero de vida muy corta, no la recomiendo.",0
"Cool easy to use sun shade. I wasn't sure if it would fit on my Corolla window but it's perfect. No more squinting on my way to work, yea!",1
"Got this for my Ghostbusters obsessed nephew for his birthday. He absolutely loves it. It’s simple enough that a five year old can work it, but fun enough that his dad and grandpa also love playing with it.",1
"Even though I returned it I gave it four stars because it worked as advertised. One should be aware that for the garment to do the lifting and shaping that it does, It requires the seams to be very heavy and I found the anal area to be uncomfortable, however I know with time I probably would have become used to it, but I chose instead to try a different product.",1
"Perfect brush, small radius, and good quality.",1
"Purchased in June 2019 and no longer works two months later???? The button (for arms to release or hold the phone) is locked and therefore mechanism doesn't work....... We love the features of this make & model, but going to look elsewhere for something more reliable.",0
"Not sure if I have a small head or what but it falls over my face at night. Feels nice, though. Does not keep my hair from getting all crazy so I quit using it.",1
The product looks very good...but sadly it came all broken,0
"Las ruedas me han llegado bien, pero al usarlas no acaban de rotar bien, se les ve que son de baja calidad.",0
Terrible!!!! I couldnt even attach it to the screen,0
These pads are too small. Sometimes a pad will get bunched up while I’m using it and get stuck in my dog’s mouth.,0
"Cute. Has to be really sunny for it to move, but I like it a lot.",1
"It was working fine for a while but recently it decided to stop charging after a few minutes of being activated. I need it to charge my phone until it's dead, not to stop charging seconds after I activate it. The first one I bought worked fine, but this one is very unreliable.",0
It wasn't the size in the picture never again going to buy this product,0
This product died after a month. When it did work seems like there was a delay in the voice and th e people on screen talking.,0
La parte donde están los números se puso amarillo en menos de una semana. Por el resto bien.,0
Looks great but pockets are smaller than I expected,1
It was just like they said it was,1
This would have been 5 stars except ours had clearly been opened and used! and we needed it for a present urgently :(,0
The back vents were cut uneven so they did not fit. I was only able to use the front ones.,0
"Love these duffle bags, I bought three for my 3 boys and they are the perfect size for a weekend trip or to use for sports! They were a little smaller than I pictured but will definitely get the job done! They are made very nice and seem very durable, can’t wait to use them for our spring break trip!",1
"The product fits fine and looks good. turn signal and heated mirror work. Unfortunately, the mirror vibrates on rough roads and rattles going over bumps. Plan to return it for a replacement.",0
"Son unos plásticos muy malos, son muy finos y de tamaño justo, por lo que entran muy pocas hojas, y, además, se doblan muy fácilmente. No lo recomiendo y no lo volvería a comprar. Ni siquiera los voy a usar.",0
I bought 2 and both remotes stopped working first 5 min of useing them,0
Se. Ve perfecto la sra no lo ha probado pero se ve robusto color ideal llego bien y en perfecto estado,1
The vacuum and the charging base did not work together. The vacuum only lasted a few minutes. Tried to fix but no luck. Really was a waste of money. Could do better with a simple little broom.,0
Very small and quite hot,0
Looks great! Functional. Perfect for displaying my records. Love it!,1
"Very pretty, but smaller than I had thought.",1
"The Lego Series of video games has not disappointed us to date. This new game, The Incredibles 2, is just as exciting as the movie. In our home, this game has been fun for the whole family, kids and adults.",1
"Todo correcto. Son narices de espuma, pesan poco, sirven tanto para adultos como para niños. Únicamente decir que con niños se pueden partir fácilmente por la mitad",1
Paid for two day shipping. Took over a week and a half.,0
Se ajusta muy bien al sofá,1
Prettier in picture then in person,0
"Me ha gustado bastante, es muy potente para el tamaño que tiene y se encucha bastante bien. Su diseño vintage está muy conseguido. Lo malo es que no funciona el puerto de los auriculares, Le he conectado más de diez auriculares distintos y no funciona.",0
Very nice. Well made. Too is a bit smaller than the bottom.,1
"Although it was a little difficult to install on my 3D printer, it probably wouldn't be for many. My Maker Select V2 was never designed for it and I had to rewire the machine to allow it to work. That isn't of any fault to the BLTouch. It's worked flawlessly.",1
"Felt, need I say more? From the picture I thought I was buying a soft, silky flower.",0
Si la calidad y el precio son correctos. Muy rápida la entrega.,1
"Came safely bubble wrapped. Haha. The only bad-ish thing was that there were large pink marks underneath bulbasaur's feet. Not a big deal since you wouldn't see it when it's standing, but it was a gift so I hope it didn't look too cheap. My friend seems to really like it though.",1
"I'm using this File Folder in my office at home, I like the different colors and that it has 12 pocket expanding file folder. It helps to organize all my papers.",1
